river,state,district,year,month,water_level_m,discharge_cumecs,warning_level_m,danger_level_m,status,flood_alert
Mandakini,Uttarakhand,Rudraprayag,2005,4,1.82,1779.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2005,5,2.01,2301.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2005,6,4.88,6598.5,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2005,7,6.61,5408.1,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2005,8,5.63,5440.6,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2005,9,3.77,5058.4,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2005,10,2.74,2624.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2005,11,1.94,2472.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2005,12,1.31,1822.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2006,1,1.04,1404.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2006,2,0.84,1019.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2006,3,1.27,1109.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2006,4,1.48,1404.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2006,5,1.95,2207.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2006,6,4.15,5666.4,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2006,7,6.46,9048.1,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2006,8,4.21,3765.6,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2006,9,3.66,5296.1,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2006,10,3.61,4775.2,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2006,11,2.0,2941.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2006,12,1.15,1143.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2007,1,1.13,1086.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2007,2,0.95,915.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2007,3,1.1,1426.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2007,4,1.25,1669.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2007,5,2.27,3066.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2007,6,4.36,3761.9,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2007,7,7.7,11380.8,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2007,8,5.99,7509.1,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2007,9,3.76,5178.1,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2007,10,3.11,3935.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2007,11,2.06,2167.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2007,12,1.41,1889.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2008,1,0.87,1137.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2008,2,1.14,984.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2008,3,1.08,1124.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2008,4,1.31,1882.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2008,5,2.58,2566.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2008,6,4.77,4832.6,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2008,7,5.39,5621.1,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2008,8,5.36,4421.3,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2008,9,3.83,4483.7,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2008,10,2.98,3308.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2008,11,2.14,3113.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2008,12,1.18,1617.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2009,1,0.82,987.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2009,2,1.05,1121.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2009,3,1.19,1068.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2009,4,1.25,1314.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2009,5,2.27,2282.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2009,6,4.86,7227.8,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2009,7,6.03,8553.3,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2009,8,6.0,8286.9,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2009,9,4.01,3851.8,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2009,10,3.13,3426.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2009,11,2.14,2248.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2009,12,1.05,1145.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,1,0.95,1031.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,2,1.14,1333.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,3,1.31,1807.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,4,1.39,1711.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,5,2.55,3212.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,6,3.93,3302.6,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2010,7,5.56,6115.7,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2010,8,5.9,6712.2,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2010,9,3.15,3725.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,10,3.34,4778.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,11,2.3,3333.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2010,12,1.45,1482.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2011,1,1.11,1004.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2011,2,0.93,1125.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2011,3,1.21,1411.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2011,4,1.53,2275.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2011,5,2.15,2560.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2011,6,4.56,3695.4,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2011,7,4.42,6326.6,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2011,8,5.66,6362.7,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2011,9,4.34,3633.1,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2011,10,3.2,3174.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2011,11,1.55,2120.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2011,12,1.12,918.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2012,1,0.85,1150.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2012,2,1.06,1479.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2012,3,1.38,1469.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2012,4,1.29,1696.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2012,5,2.16,2542.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2012,6,4.91,6439.1,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2012,7,4.95,6035.0,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2012,8,6.33,5284.6,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2012,9,3.92,4384.5,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2012,10,3.09,4192.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2012,11,2.0,1657.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2012,12,1.25,1808.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2013,1,0.97,1038.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2013,2,0.96,1387.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2013,3,1.49,1498.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2013,4,1.37,2045.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2013,5,1.71,2256.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2013,6,5.22,5726.6,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2013,7,10.99,13537.4,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2013,8,9.21,11172.1,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2013,9,4.64,3769.9,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2013,10,3.31,2925.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2013,11,1.98,1978.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2013,12,1.31,1190.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,1,0.94,953.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,2,0.97,1330.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,3,1.12,1589.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,4,1.13,1647.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,5,1.96,2450.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,6,5.09,4960.5,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2014,7,7.02,6771.9,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2014,8,4.78,3867.3,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2014,9,3.35,4192.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,10,3.07,2782.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,11,1.92,2118.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2014,12,1.13,1018.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2015,1,1.01,1029.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2015,2,0.87,1067.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2015,3,1.21,1090.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2015,4,1.49,1857.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2015,5,2.03,2717.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2015,6,4.22,6313.9,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2015,7,7.16,8011.8,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2015,8,5.76,8072.2,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2015,9,3.97,3279.8,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2015,10,3.16,4130.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2015,11,1.9,1773.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2015,12,1.52,1668.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2016,1,0.98,1123.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2016,2,0.75,623.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2016,3,1.12,981.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2016,4,1.58,1930.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2016,5,2.49,2110.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2016,6,4.8,3846.4,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2016,7,5.3,6252.1,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2016,8,5.54,6078.2,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2016,9,3.75,3395.5,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2016,10,2.73,3512.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2016,11,1.78,1676.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2016,12,1.3,1529.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,1,1.07,1459.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,2,0.97,1390.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,3,1.28,1658.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,4,1.36,1758.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,5,2.17,2731.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,6,4.43,5330.7,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2017,7,6.56,7511.4,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2017,8,5.57,6089.9,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2017,9,3.39,3187.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,10,2.65,2423.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,11,2.34,2934.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2017,12,1.11,1623.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2018,1,0.95,1009.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2018,2,0.91,746.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2018,3,1.28,1843.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2018,4,1.37,1363.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2018,5,2.1,2268.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2018,6,4.41,4985.9,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2018,7,5.7,8460.0,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2018,8,5.86,6091.9,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2018,9,4.22,3438.9,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2018,10,3.34,3829.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2018,11,1.69,1701.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2018,12,1.09,1192.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2019,1,1.04,984.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2019,2,1.01,910.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2019,3,1.12,1099.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2019,4,1.54,1833.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2019,5,2.09,2205.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2019,6,4.59,3932.2,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2019,7,6.29,7782.5,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2019,8,5.64,7803.9,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2019,9,3.64,5093.4,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2019,10,3.32,3782.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2019,11,1.72,1634.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2019,12,1.18,1048.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2020,1,0.98,1200.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2020,2,0.91,1072.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2020,3,1.21,1573.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2020,4,1.39,1390.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2020,5,2.02,1753.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2020,6,4.84,5579.1,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2020,7,5.1,6075.0,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2020,8,5.49,4560.5,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2020,9,4.02,5933.1,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2020,10,3.21,4140.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2020,11,2.15,2821.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2020,12,1.06,1176.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2021,1,0.85,939.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2021,2,0.98,1164.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2021,3,1.23,1201.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2021,4,1.54,1515.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2021,5,2.15,3036.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2021,6,4.9,6509.7,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2021,7,6.79,5746.3,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2021,8,9.21,12693.8,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2021,9,4.8,4098.7,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2021,10,2.75,2780.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2021,11,1.89,2640.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2021,12,1.28,1393.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2022,1,0.97,1275.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2022,2,1.0,1322.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2022,3,1.27,1830.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2022,4,1.56,1313.7,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2022,5,2.37,2831.1,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2022,6,4.0,3562.6,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2022,7,9.05,8000.9,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2022,8,7.05,5812.5,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2022,9,4.17,5378.0,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2022,10,3.34,4888.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2022,11,2.19,2464.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2022,12,1.19,1388.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2023,1,1.13,1622.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2023,2,0.99,1202.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2023,3,1.17,1072.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2023,4,1.46,1910.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2023,5,2.16,2496.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2023,6,4.44,4292.6,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2023,7,6.64,9548.9,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2023,8,6.32,6774.3,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2023,9,3.91,5795.2,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2023,10,2.99,3756.5,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2023,11,2.18,1965.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2023,12,1.27,1159.8,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2024,1,0.94,1161.9,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2024,2,0.93,1171.6,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2024,3,1.26,1049.4,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2024,4,1.59,1865.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2024,5,1.9,2265.3,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2024,6,4.42,5820.1,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2024,7,6.5,6157.0,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2024,8,5.36,5742.5,3.5,4.8,Above Danger,True
Mandakini,Uttarakhand,Rudraprayag,2024,9,4.43,3845.5,3.5,4.8,Above Warning,True
Mandakini,Uttarakhand,Rudraprayag,2024,10,2.99,2594.0,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2024,11,2.2,2574.2,3.5,4.8,Normal,False
Mandakini,Uttarakhand,Rudraprayag,2024,12,1.23,1508.0,3.5,4.8,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2000,1,1.2,1125.9,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2000,2,1.0,862.8,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2000,3,1.55,1877.5,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2000,4,1.86,1864.1,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2000,5,3.14,3895.8,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2000,6,5.31,6483.0,4.5,6.0,Above Warning,True
Bhagirathi,Uttarakhand,Uttarkashi,2000,7,7.69,6872.9,4.5,6.0,Above Danger,True
Bhagirathi,Uttarakhand,Uttarkashi,2000,8,7.9,10963.9,4.5,6.0,Above Danger,True
Bhagirathi,Uttarakhand,Uttarkashi,2000,9,4.81,4141.2,4.5,6.0,Above Warning,True
Bhagirathi,Uttarakhand,Uttarkashi,2000,10,3.72,5309.6,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2000,11,2.8,3386.4,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2000,12,1.64,2048.6,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2001,1,1.34,1927.7,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2001,2,0.99,997.5,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2001,3,1.58,1314.9,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2001,4,1.8,1945.6,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2001,5,2.74,3874.5,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2001,6,5.43,7431.6,4.5,6.0,Above Warning,True
Bhagirathi,Uttarakhand,Uttarkashi,2001,7,7.74,10641.4,4.5,6.0,Above Danger,True
Bhagirathi,Uttarakhand,Uttarkashi,2001,8,7.69,10096.3,4.5,6.0,Above Danger,True
Bhagirathi,Uttarakhand,Uttarkashi,2001,9,5.34,7762.6,4.5,6.0,Above Warning,True
Bhagirathi,Uttarakhand,Uttarkashi,2001,10,3.66,4020.7,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2001,11,2.61,2738.3,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2001,12,1.64,1990.2,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2002,1,1.26,1251.3,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2002,2,1.14,1047.3,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2002,3,1.4,1358.0,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2002,4,1.79,1446.4,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2002,5,2.62,3731.9,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2002,6,5.35,7586.0,4.5,6.0,Above Warning,True
Bhagirathi,Uttarakhand,Uttarkashi,2002,7,8.9,12400.3,4.5,6.0,Above Danger,True
Bhagirathi,Uttarakhand,Uttarkashi,2002,8,8.22,9650.7,4.5,6.0,Above Danger,True
Bhagirathi,Uttarakhand,Uttarkashi,2002,9,5.3,6727.9,4.5,6.0,Above Warning,True
Bhagirathi,Uttarakhand,Uttarkashi,2002,10,4.35,4762.7,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2002,11,2.22,2887.6,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2002,12,1.65,1354.5,4.5,6.0,Normal,False
Bhagirathi,Uttarakhand,Uttarkashi,2003,1,1.21,1442.4,4.5,6.0,Normal,False
